217 232
0.0 0.0 1.0
0.004608294930875576 0.0 1.0
0.009216589861751152 0.0 1.0
0.013824884792626729 0.0 1.0
0.018433179723502304 0.0 1.0
0.02304147465437788 0.0 1.0
0.027649769585253458 0.0 1.0
0.03225806451612903 0.0 1.0
0.03686635944700461 0.0 1.0
0.041474654377880185 0.0 1.0
0.04608294930875576 0.0 1.0
0.05069124423963134 0.0 1.0
0.055299539170506916 0.0 1.0
0.059907834101382486 0.0 1.0
0.06451612903225806 0.0 1.0
0.06912442396313365 0.0 1.0
0.07373271889400922 0.0 1.0
0.07834101382488479 0.0 1.0
0.08294930875576037 0.0 1.0
0.08755760368663594 0.0 1.0
0.09216589861751152 0.0 1.0
0.0967741935483871 0.0 1.0
0.10138248847926268 0.0 1.0
0.10599078341013825 0.0 1.0
0.11059907834101383 0.0 1.0
0.1152073732718894 0.0 1.0
0.11981566820276497 0.0 1.0
0.12442396313364056 0.0 1.0
0.12903225806451613 0.0 1.0
0.1336405529953917 0.0 1.0
0.1382488479262673 0.0 1.0
0.14285714285714285 0.0 1.0
0.14746543778801843 0.0 0.996078431372549
0.15207373271889402 0.0 0.996078431372549
0.15668202764976957 0.0 0.996078431372549
0.16129032258064516 0.0 0.996078431372549
0.16589861751152074 0.0 0.996078431372549
0.17050691244239632 0.0 0.996078431372549
0.17511520737327188 0.0 0.996078431372549
0.17972350230414746 0.0 0.996078431372549
0.18433179723502305 0.0 1.0
0.1889400921658986 0.0 1.0
0.1935483870967742 0.0 1.0
0.19815668202764977 0.0 1.0
0.20276497695852536 0.0 1.0
0.2073732718894009 0.0 1.0
0.2119815668202765 0.0 1.0
0.21658986175115208 0.0 1.0
0.22119815668202766 0.0 0.984313725490196
0.22580645161290322 0.0 1.0
0.2304147465437788 0.0 1.0
0.2350230414746544 0.0 1.0
0.23963133640552994 0.0 1.0
0.24423963133640553 0.0 1.0
0.2488479262672811 0.0 0.996078431372549
0.2534562211981567 0.0 0.9882352941176471
0.25806451612903225 0.0 1.0
